r,theta_deg_center,theta_deg_lo_1sigma,theta_deg_hi_1sigma,theta_deg_std
0.42745758797689193,56.27690394065521,54.830153314200814,57.787635088655904,1.4355513003505662
0.42885720710411934,56.42657620665434,54.98134225855066,57.940853189528475,1.4352266322258276
0.43025682623134687,56.576048643349665,55.12557758615082,58.0925246853204,1.4348740194416292
0.4316564453585743,56.72532546251023,55.269463244540944,58.240954987935176,1.4344934463935348
0.4330560644858018,56.87443147865085,55.41300044897905,58.38837065755653,1.4340826713531065
0.4344556836130292,57.02338943934506,55.55716237878942,58.53425882864477,1.433639584627535
0.43585530274025674,57.17217176508587,55.7018190362431,58.67844672420011,1.4331622932361106
0.43725492186748416,57.32079532268043,55.85352273401345,58.81961704575297,1.4326511278775729
0.4386545409947117,57.469304988476395,56.00725228842525,58.960485020395915,1.4321041602542222
0.4400541601219391,57.61773328966213,56.160566612031296,59.101045849768326,1.4315187713203243
0.4414537792491666,57.76603758124813,56.3134588514794,59.241298383010566,1.4308951217219907
0.44285339837639404,57.91425158531936,56.46592101791517,59.381248873553375,1.4302332907083741
0.44425301750362156,58.06242741573657,56.61794295325858,59.52906436333426,1.4295322812367652
0.445652636630849,58.21058864666079,56.7695384769468,59.683352314549936,1.4287898712436187
0.4470522557580764,58.35869614868597,56.921359875020855,59.837369759376145,1.428008364046726
0.4484518748853039,58.50678703269928,57.0668050580639,59.988048878854066,1.427188198634641
0.4498514940125313,58.65490426413229,57.21132411829694,60.13388437656462,1.4263285874372074
0.45125111313975885,58.803054082358486,57.35616150810026,60.279484463796265,1.4254290819614854
0.45265073226698627,58.95121593287574,57.50092307028518,60.42488632336253,1.4244926894418637
0.4540503513942138,59.09941062818948,57.64560236501345,60.56830305077164,1.4235208294365216
0.4554499705214412,59.24765899413282,57.79018768536466,60.71145578382936,1.422512222908813
0.45684958964866873,59.39596252220051,57.93469142466161,60.85438699117784,1.4214680866399256
0.45824920877589614,59.54431190829124,58.07913140260075,60.997153851784645,1.4203913291402532
0.45964882790312367,59.692702814151794,58.228081064632846,61.13981935174771,1.419284010742866
0.4610484470303511,59.84113344261346,58.38004945019615,61.282375136718876,1.4181444052195233
0.4624480661575785,59.989618210268596,58.53192594074601,61.424799287732576,1.4169737655916645
0.463847685284806,60.13813974413271,58.684708320229454,61.56716239573514,1.415774816866438
0.46524730441203344,60.28667278820725,58.83068055502445,61.7095292168103,1.4145497113289272
0.46664692353926096,60.435206667161516,58.976631549742315,61.85186400696924,1.4132966898879835
0.4680465426664884,60.583767131619155,59.12254792306888,61.994176077466044,1.412015016766363
0.4694461617937159,60.73232219500142,59.269740662480835,62.13409754288418,1.4107076277104877
0.4708457809209433,60.88083391023175,59.421897197139565,62.274788007297154,1.4093765458933278
0.47224540004817084,61.029300537526886,59.57895821092845,62.4248688055957,1.4080199839538783
0.47364501917539825,61.17774423767233,59.73596494664102,62.57034718570189,1.4066346391016582
0.4750446383026258,61.32612297866962,59.89288036434229,62.71636196778597,1.40522383380435
0.4764442574298532,61.474393926098216,60.0501798202812,62.867564121228206,1.4037898044097084
0.4778438765570807,61.62257621156472,60.20730334374255,63.01809928619018,1.4023302422657582
0.47924349568430813,61.770672595529184,60.361396770528415,63.16725152254757,1.400840304362206
0.48064311481153554,61.9186402514594,60.513416799363696,63.316319705072004,1.3993235944538354
0.48204273393876307,62.066441479253456,60.665385729387616,63.465240116412396,1.3977832853988506
0.4834423530659905,62.214108752276665,60.817296680249555,63.61194941638428,1.3962159707580786
0.484841972193218,62.36162715357084,60.969152000424074,63.754996887742074,1.3946172151263299
0.4862415913204454,62.5089577047406,61.118979011039535,63.8978323575733,1.3929905643688716
0.48764121044767295,62.656075272822996,61.26732184594323,64.04323253705283,1.3913401765538262
0.48904082957490036,62.803012412117745,61.415465162857465,64.18904172046572,1.3896621343537536
0.4904404487021279,62.94974536779194,61.56332469125477,64.33462119191837,1.387953831905623
0.4918400678293553,63.09624110543151,61.71090598883746,64.4799789476769,1.386218587788282
0.4932396869565828,63.24249061485679,61.8497826951806,64.62237851587815,1.384460218958248
0.49463930608381024,63.38851678310298,61.98707481634339,64.76356324855945,1.382676071737977
0.49603892521103776,63.53429386102834,62.12424709179261,64.91630636340773,1.3808653697931417
0.4974385443382652,63.67979423458865,62.261321965032444,65.06385052196893,1.379030814046731
0.4988381634654926,63.82502551604593,62.399420226792124,65.21048859559686,1.377175070286246
0.5002377825927201,63.96999542607431,62.53848235187726,65.35688409934032,1.3752978209351745
0.5016374017199475,64.11467904451202,62.67750208039115,65.50303250018582,1.3733990099384155
0.503037020847175,64.2590533838288,62.817937159439495,65.64882330534516,1.3714800437488162
